age,daily_screen_time_hours,phone_usage_before_sleep_minutes,sleep_duration_hours,caffeine_intake_cups,physical_activity_minutes,notifications_received_per_day,mental_fatigue_score,gender_Male,gender_Other,occupation_Doctor,occupation_Freelancer,occupation_Manager,occupation_Researcher,occupation_Software Engineer,occupation_Student,occupation_Teacher
51.0,9.54,21.0,7.89,2.0,63.0,241.0,8.56,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46.0,1.23,7.0,7.32,1.0,54.0,254.0,1.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26.0,7.02,14.0,4.13,4.0,43.0,293.0,9.02,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,6.39,8.0,8.23,3.0,91.0,262.0,5.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,5.45,71.0,4.05,0.0,11.0,117.0,9.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58.0,1.61,95.0,4.57,4.0,54.0,54.0,3.14,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
57.0,8.39,54.0,6.34,4.0,90.0,95.0,7.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,2.56,45.0,8.42,1.0,44.0,285.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,5.36,114.0,4.71,3.0,66.0,105.0,8.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,2.51,114.0,8.21,3.0,10.0,143.0,8.09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46.0,6.98,105.0,4.59,1.0,79.0,93.0,9.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22.0,8.87,58.0,7.41,2.0,61.0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,8.14,68.0,8.32,3.0,19.0,191.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,5.76,36.0,7.84,2.0,13.0,136.0,5.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36.0,4.03,73.0,7.7,3.0,111.0,194.0,3.51,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18.0,2.45,85.0,4.27,2.0,54.0,178.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44.0,6.98,106.0,5.19,0.0,103.0,200.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41.0,3.53,1.0,4.9,0.0,83.0,219.0,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38.0,5.49,2.0,7.32,0.0,6.0,252.0,4.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,5.23,100.0,4.49,0.0,59.0,82.0,7.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
59.0,1.05,57.0,4.22,3.0,36.0,297.0,3.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,5.8,43.0,8.73,4.0,54.0,247.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52.0,6.79,84.0,8.91,0.0,87.0,46.0,8.98,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23.0,2.55,37.0,7.19,2.0,70.0,64.0,3.69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50.0,6.76,25.0,6.08,2.0,111.0,61.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.0,1.83,25.0,6.88,0.0,37.0,215.0,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,6.38,110.0,7.98,0.0,10.0,95.0,5.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27.0,7.64,112.0,4.39,4.0,101.0,299.0,9.62,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36.0,1.05,93.0,7.2,1.0,58.0,20.0,1.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,4.57,101.0,5.42,1.0,94.0,253.0,9.86,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
52.0,4.25,107.0,8.45,4.0,95.0,120.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
57.0,1.66,80.0,5.37,1.0,42.0,20.0,2.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
51.0,2.92,8.0,7.26,2.0,107.0,131.0,6.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29.0,3.89,118.0,7.32,4.0,97.0,287.0,6.59,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33.0,9.74,87.0,6.48,2.0,39.0,111.0,9.64,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20.0,8.72,77.0,5.5,2.0,113.0,227.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53.0,2.49,98.0,7.11,4.0,74.0,69.0,2.11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36.0,5.43,116.0,7.75,4.0,103.0,22.0,7.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54.0,3.03,80.0,6.52,2.0,85.0,34.0,5.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25.0,1.2,64.0,4.29,2.0,77.0,62.0,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34.0,7.65,24.0,5.45,3.0,8.0,119.0,9.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19.0,6.49,102.0,7.16,3.0,9.0,196.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22.0,1.1,106.0,7.5,2.0,81.0,132.0,3.96,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
46.0,2.89,49.0,6.38,1.0,72.0,265.0,3.67,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22.0,2.99,24.0,7.51,3.0,95.0,65.0,2.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,9.67,96.0,8.87,4.0,99.0,172.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36.0,6.1,109.0,4.46,4.0,54.0,278.0,9.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
53.0,5.2,94.0,4.27,1.0,57.0,99.0,7.73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36.0,9.33,41.0,8.99,0.0,41.0,79.0,9.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25.0,1.76,50.0,8.03,2.0,26.0,82.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,5.19,13.0,5.67,0.0,94.0,134.0,3.15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31.0,6.42,97.0,5.89,3.0,36.0,270.0,5.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,1.51,23.0,7.72,0.0,35.0,242.0,3.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34.0,6.51,77.0,4.49,2.0,119.0,134.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
21.0,8.6,43.0,5.29,1.0,15.0,272.0,8.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36.0,4.91,51.0,6.39,0.0,59.0,281.0,3.18,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,3.51,86.0,4.43,1.0,72.0,263.0,7.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,6.61,63.0,5.22,4.0,32.0,206.0,8.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58.0,5.89,2.0,5.53,0.0,102.0,247.0,7.55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27.0,5.34,0.0,8.05,0.0,85.0,36.0,6.06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.0,6.46,75.0,5.42,3.0,84.0,125.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24.0,6.92,68.0,7.07,4.0,13.0,117.0,6.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,6.57,73.0,5.73,3.0,116.0,46.0,7.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41.0,8.13,81.0,7.87,3.0,27.0,80.0,9.69,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,7.05,92.0,7.82,2.0,93.0,189.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23.0,7.5,3.0,8.46,1.0,4.0,229.0,6.21,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23.0,5.69,44.0,6.83,2.0,102.0,234.0,6.32,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21.0,6.7,38.0,4.75,0.0,56.0,94.0,7.59,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29.0,9.23,88.0,6.89,0.0,18.0,212.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,2.09,36.0,4.53,3.0,90.0,203.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
49.0,1.5,77.0,4.92,1.0,12.0,210.0,5.39,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,4.01,116.0,6.39,1.0,75.0,232.0,9.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.0,3.13,76.0,7.5,2.0,92.0,160.0,5.12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44.0,8.25,32.0,5.78,4.0,92.0,115.0,9.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38.0,3.89,24.0,5.1,3.0,92.0,36.0,3.54,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
56.0,4.11,109.0,5.02,0.0,84.0,133.0,9.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.0,2.99,91.0,5.28,2.0,65.0,104.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,2.28,34.0,7.19,3.0,109.0,245.0,3.21,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27.0,7.45,116.0,8.67,0.0,34.0,205.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49.0,8.07,64.0,4.76,4.0,82.0,166.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43.0,5.21,71.0,5.95,2.0,70.0,233.0,7.05,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,3.24,2.0,8.3,0.0,17.0,84.0,3.03,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,8.12,21.0,6.37,3.0,42.0,110.0,9.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,2.87,64.0,7.29,1.0,49.0,59.0,3.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55.0,6.08,62.0,5.02,2.0,28.0,189.0,8.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,3.75,26.0,6.18,2.0,99.0,283.0,2.76,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
58.0,8.14,28.0,4.7,1.0,58.0,210.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25.0,9.74,98.0,8.51,2.0,40.0,205.0,9.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,2.96,19.0,6.51,2.0,73.0,202.0,5.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35.0,9.12,82.0,7.99,0.0,28.0,196.0,9.44,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25.0,2.23,56.0,4.13,3.0,0.0,69.0,5.82,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,8.39,34.0,5.33,2.0,90.0,100.0,9.61,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27.0,3.85,76.0,4.59,4.0,101.0,232.0,6.17,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
57.0,5.43,81.0,5.3,2.0,66.0,105.0,8.38,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46.0,1.95,84.0,5.47,3.0,108.0,285.0,6.24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
41.0,2.34,90.0,8.14,3.0,89.0,53.0,3.72,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52.0,9.01,95.0,8.0,1.0,112.0,54.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37.0,2.22,105.0,4.86,0.0,106.0,289.0,8.16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46.0,5.07,5.0,8.49,4.0,89.0,81.0,7.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
48.0,1.48,79.0,8.65,0.0,59.0,185.0,1.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33.0,1.13,104.0,4.95,2.0,52.0,290.0,5.04,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39.0,3.71,55.0,6.93,3.0,42.0,102.0,8.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,3.87,104.0,7.08,3.0,5.0,275.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,3.3,39.0,5.28,3.0,16.0,156.0,7.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24.0,6.77,44.0,4.22,0.0,46.0,173.0,5.33,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
46.0,1.98,118.0,7.14,0.0,12.0,136.0,5.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,1.26,87.0,5.51,3.0,95.0,167.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
37.0,9.89,9.0,6.59,3.0,43.0,267.0,7.62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
58.0,6.28,68.0,4.26,4.0,43.0,183.0,7.86,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,6.93,20.0,8.68,3.0,73.0,83.0,6.18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
49.0,6.69,96.0,8.97,2.0,5.0,58.0,8.74,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53.0,5.64,9.0,7.58,2.0,78.0,225.0,7.38,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,2.59,48.0,6.04,0.0,21.0,216.0,5.88,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45.0,1.2,5.0,8.9,2.0,18.0,153.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
39.0,4.35,112.0,4.86,1.0,50.0,197.0,7.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
57.0,3.92,97.0,4.24,0.0,98.0,252.0,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36.0,9.83,63.0,7.62,4.0,6.0,163.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
56.0,5.72,3.0,4.6,0.0,13.0,120.0,8.55,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
56.0,7.42,119.0,4.41,2.0,10.0,130.0,9.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23.0,8.9,97.0,8.18,3.0,7.0,275.0,8.82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36.0,9.56,56.0,7.08,1.0,9.0,54.0,9.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52.0,8.94,12.0,4.17,1.0,58.0,175.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
56.0,6.4,14.0,4.82,0.0,75.0,76.0,6.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28.0,7.87,31.0,4.4,0.0,68.0,157.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18.0,5.21,51.0,6.62,4.0,39.0,29.0,5.01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
53.0,3.59,53.0,6.87,1.0,9.0,48.0,6.12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52.0,5.27,64.0,5.6,0.0,8.0,120.0,9.71,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,7.04,51.0,8.48,3.0,35.0,88.0,7.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36.0,9.47,44.0,7.95,1.0,15.0,212.0,9.83,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35.0,8.77,33.0,7.51,1.0,91.0,26.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,9.57,52.0,7.21,1.0,18.0,243.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40.0,2.67,68.0,4.04,2.0,64.0,285.0,3.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45.0,7.4,98.0,4.77,1.0,5.0,86.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39.0,2.73,45.0,6.69,1.0,84.0,238.0,3.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36.0,6.91,84.0,5.08,0.0,117.0,181.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38.0,7.38,109.0,8.09,4.0,56.0,136.0,9.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28.0,1.66,79.0,6.96,4.0,14.0,280.0,2.35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26.0,8.16,27.0,7.88,4.0,18.0,84.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,1.71,60.0,7.82,3.0,20.0,200.0,4.87,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27.0,4.79,85.0,6.08,2.0,81.0,52.0,8.63,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29.0,2.56,72.0,8.81,3.0,48.0,289.0,3.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
55.0,1.76,44.0,7.77,3.0,83.0,87.0,6.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47.0,2.27,52.0,5.3,3.0,15.0,189.0,4.57,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
54.0,8.99,119.0,4.08,0.0,71.0,208.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36.0,1.38,60.0,4.9,1.0,73.0,99.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58.0,5.85,119.0,4.02,1.0,1.0,209.0,6.69,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29.0,1.09,41.0,4.59,4.0,104.0,213.0,3.03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.0,8.63,73.0,7.33,1.0,116.0,212.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,5.29,9.0,8.51,2.0,11.0,291.0,7.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54.0,5.98,36.0,6.26,3.0,43.0,195.0,8.53,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,9.31,36.0,6.73,4.0,45.0,163.0,9.87,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
56.0,9.73,0.0,5.84,1.0,110.0,154.0,9.76,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25.0,7.85,17.0,5.54,0.0,46.0,217.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
44.0,3.2,70.0,4.33,4.0,29.0,123.0,7.71,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,8.85,85.0,7.34,4.0,30.0,233.0,9.59,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
57.0,4.98,71.0,4.13,4.0,76.0,215.0,4.47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26.0,5.37,98.0,6.34,3.0,31.0,108.0,8.14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,2.47,61.0,7.99,2.0,29.0,59.0,4.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,3.46,110.0,7.69,3.0,18.0,35.0,5.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.0,7.25,37.0,8.9,2.0,66.0,259.0,7.21,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40.0,4.15,61.0,7.81,0.0,59.0,236.0,4.94,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
49.0,5.13,96.0,8.19,0.0,107.0,152.0,9.24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,2.72,70.0,7.17,1.0,36.0,220.0,3.28,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30.0,4.21,97.0,6.4,3.0,65.0,112.0,7.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44.0,7.66,56.0,7.3,1.0,53.0,122.0,9.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41.0,9.1,109.0,6.41,4.0,22.0,186.0,9.18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49.0,2.27,100.0,8.19,1.0,74.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24.0,7.18,31.0,8.72,1.0,36.0,124.0,6.54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36.0,8.37,70.0,4.07,4.0,118.0,58.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30.0,5.16,8.0,8.76,2.0,52.0,157.0,5.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51.0,1.93,105.0,7.71,2.0,89.0,241.0,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.0,4.89,6.0,6.22,4.0,105.0,26.0,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59.0,5.92,109.0,6.88,3.0,9.0,239.0,8.52,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,8.16,64.0,5.9,0.0,91.0,160.0,9.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40.0,4.11,36.0,5.2,2.0,100.0,74.0,8.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33.0,4.04,79.0,5.42,4.0,112.0,56.0,4.53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18.0,1.22,95.0,7.38,2.0,110.0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37.0,7.88,52.0,8.72,4.0,75.0,189.0,7.31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32.0,6.9,14.0,5.4,0.0,97.0,248.0,6.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47.0,4.45,30.0,4.86,4.0,41.0,172.0,6.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.0,4.8,79.0,6.05,3.0,15.0,141.0,5.63,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,1.84,50.0,8.92,3.0,103.0,41.0,2.67,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,8.14,46.0,8.88,0.0,11.0,61.0,8.57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
57.0,8.19,71.0,5.37,1.0,96.0,216.0,9.53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26.0,6.79,24.0,5.4,3.0,82.0,257.0,7.47,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,1.68,76.0,6.87,0.0,58.0,259.0,4.84,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
57.0,6.28,61.0,8.04,3.0,91.0,136.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42.0,5.81,21.0,4.72,3.0,37.0,104.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
57.0,2.38,94.0,5.94,4.0,73.0,177.0,6.82,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47.0,1.21,83.0,4.73,0.0,93.0,143.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48.0,3.91,56.0,6.44,2.0,99.0,69.0,2.06,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44.0,8.14,87.0,7.37,3.0,24.0,222.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
56.0,2.71,47.0,7.5,4.0,79.0,256.0,3.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,5.73,69.0,8.11,0.0,53.0,60.0,8.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
46.0,5.28,41.0,8.49,2.0,98.0,72.0,4.36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,2.6,64.0,4.92,1.0,46.0,27.0,7.38,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,4.5,54.0,5.01,2.0,58.0,135.0,3.73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46.0,5.83,102.0,6.88,0.0,88.0,33.0,8.19,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
53.0,6.8,70.0,7.03,2.0,72.0,59.0,9.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33.0,8.07,80.0,7.95,1.0,84.0,271.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,6.72,20.0,8.17,4.0,112.0,151.0,8.97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,9.39,95.0,5.07,0.0,88.0,104.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.0,5.07,74.0,8.45,1.0,40.0,48.0,5.92,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
